brand,category,coupon,features,id,image,name,price,size,uomSalePrice,type,simple_type
200,Califia Farms,Dairy & Eggs/Milk,0.0,"['  HEART HEALTHY', '  KOSHER', '  LESS THAN 5G NET CARBS', '  GLUTEN FREE VERIFIED', '  VEGAN', '  VEGETARIAN']",1894881,https://images.heb.com/is/image/HEBGrocery/prd-small/califia-farms-original-pure-almond-milk-001894881.jpg,"Califia Farms Original Pure Almond Milk, 48 oz",3.58, 48 oz,($0.08/oz), Original Pure Almond Milk, Original Pure Almond Milk
201,Califia Farms,Dairy & Eggs/Milk,0.0,"['  HEART HEALTHY', '  KOSHER', '  LESS THAN 5G NET CARBS', '  GLUTEN FREE VERIFIED', '  VEGAN', '  VEGETARIAN']",1894947,https://images.heb.com/is/image/HEBGrocery/prd-small/califia-farms-vanilla-almond-milk-001894947.jpg,"Califia Farms Vanilla Almond Milk, 48 oz",3.58, 48 oz,($0.08/oz), Vanilla Almond Milk, Vanilla Almond Milk
202,Blue Diamond,Dairy & Eggs/Milk,0.0,"['  LESS THAN 5G NET CARBS', '  LOW SODIUM', '  KOSHER', '  SUGAR FREE', '  VEGAN', '  GLUTEN FREE VERIFIED', '  VEGETARIAN']",1519320,https://images.heb.com/is/image/HEBGrocery/prd-small/blue-diamond-almond-breeze-unsweetened-almond-coconut-almond-milk-001519320.jpg,"Blue Diamond Almond Breeze Unsweetened Almond Coconut Almond Milk, 1/2 gal",2.8, 1/2 gal,($0.05/oz), Almond Breeze Unsweetened Almond Coconut Almond Milk, Almond Breeze Unsweetened Almond Coconut Almond Milk
203,H-E-B,Dairy & Eggs/Milk,0.0,['  SELECT INGREDIENTS'],2768019,https://images.heb.com/is/image/HEBGrocery/prd-small/h-e-b-select-ingredients-lactose-free-chocolate-reduced-fat-2-milk-002768019.jpg,"H‑E‑B Select Ingredients Lactose Free Chocolate Reduced Fat 2% Milk, 1/2 gal",2.96, 1/2 gal,($0.05/oz), Select Ingredients Lactose Free Chocolate Reduced Fat 2% Milk, Select Ingredients Lactose Free Chocolate Reduced Fat 2% Milk
204,Nestle,Dairy & Eggs/Milk,0.0,"['  GLUTEN FREE VERIFIED', '  LOW SODIUM', '  KOSHER']",4000022,https://images.heb.com/is/image/HEBGrocery/prd-small/nestle-nesquik-lowfat-chocolate-milk-004000022.jpg,"Nestle Nesquik Lowfat Chocolate Milk, 56 oz",3.38, 56 oz,($0.07/fl oz), Nesquik Lowfat Chocolate Milk, Nesquik Lowfat Chocolate Milk
205,Silk,Dairy & Eggs/Milk,0.0,"['  HEART HEALTHY', '  KOSHER', '  LESS THAN 5G NET CARBS', '  LOW SODIUM', '  ORGANIC', '  GLUTEN FREE VERIFIED']",713993,https://images.heb.com/is/image/HEBGrocery/prd-small/silk-unsweetened-vanilla-soy-milk-000713993.jpg,"Silk Unsweetened Vanilla Soy Milk, 1/2 gal",2.66, 1/2 gal,($0.05/oz), Unsweetened Vanilla Soy Milk, Unsweetened Vanilla Soy Milk
206,Mariani,Dairy & Eggs/Milk,0.0,"['  KOSHER', '  HEART HEALTHY', '  LOW SODIUM', '  LESS THAN 5G NET CARBS', '  SUGAR FREE', '  GLUTEN FREE VERIFIED']",2194405,https://images.heb.com/is/image/HEBGrocery/prd-small/mariani-unsweetened-walnut-milk-002194405.jpg,"Mariani Unsweetened Walnut Milk, 1/2 gal",3.07, 1/2 gal,($0.05/oz), Unsweetened Walnut Milk, Unsweetened Walnut Milk
207,Good Karma,Dairy & Eggs/Milk,0.0,"['  SUGAR FREE', '  LESS THAN 5G NET CARBS', '  VEGAN', '  LOW SODIUM', '  HEART HEALTHY', '  KOSHER', '  GLUTEN FREE VERIFIED', '  VEGETARIAN']",2120356,https://images.heb.com/is/image/HEBGrocery/prd-small/good-karma-unsweetened-vanilla-protein-flax-milk-002120356.jpg,"Good Karma Unsweetened Vanilla + Protein Flax Milk, 64 oz",4.41, 64 oz,($0.07/oz), Unsweetened Vanilla + Protein Flax Milk, Unsweetened Vanilla + Protein Flax Milk
208,Nestle,Dairy & Eggs/Milk,0.0,['  KOSHER'],2043587,https://images.heb.com/is/image/HEBGrocery/prd-small/nestle-nesquik-nbsp-protein-power-chocolate-milk-002043587.jpg,"Nestle Nesquik Protein Power Chocolate Milk, 14 oz",1.8, 14 oz,($0.13/oz), Nesquik Protein Power Chocolate Milk, Nesquik Protein Power Chocolate Milk
209,Blue Diamond,Dairy & Eggs/Milk,0.0,"['  HEART HEALTHY', '  LESS THAN 5G NET CARBS', '  KOSHER', '  SUGAR FREE', '  GLUTEN FREE VERIFIED', '  VEGAN', '  VEGETARIAN']",967249,https://images.heb.com/is/image/HEBGrocery/prd-small/blue-diamond-almond-breeze-unsweetened-chocolate-almond-milk-000967249.jpg,"Blue Diamond Almond Breeze Unsweetened Chocolate Almond Milk, 32 oz",2.0, 32 oz,($0.07/oz), Almond Breeze Unsweetened Chocolate Almond Milk, Almond Breeze Unsweetened Chocolate Almond Milk
210,Central Market,Dairy & Eggs/Milk,0.0,"['  ORGANIC', '  GLUTEN FREE VERIFIED']",1354722,https://images.heb.com/is/image/HEBGrocery/prd-small/central-market-organics-vanilla-soy-milk-001354722.jpg,"Central Market Organics Vanilla Soy Milk, 1/2 gal",2.97, 1/2 gal,($0.05/oz), Organics Vanilla Soy Milk, Organics Vanilla Soy Milk
211,Nestle,Dairy & Eggs/Milk,0.0,,4771051,https://images.heb.com/is/image/HEBGrocery/prd-small/nestle-nesquik-strawberry-protein-power-milk-beverage-004771051.jpg,"Nestle Nesquik Strawberry Protein Power Milk Beverage, 14 oz",1.8, 14 oz,($0.13/fl oz), Nesquik Strawberry Protein Power Milk Beverage, Nesquik Strawberry Protein Power Milk Beverage
212,Mariani,Dairy & Eggs/Milk,0.0,"['  LOW SODIUM', '  HEART HEALTHY', '  KOSHER', '  GLUTEN FREE VERIFIED', '  LESS THAN 5G NET CARBS']",2194408,https://images.heb.com/is/image/HEBGrocery/prd-small/mariani-original-walnut-milk-002194408.jpg,"Mariani Original Walnut Milk, 1/2 gal",3.07, 1/2 gal,($0.05/oz), Original Walnut Milk, Original Walnut Milk
213,Silk,Dairy & Eggs/Milk,0.0,"['  GLUTEN FREE VERIFIED', '  ORGANIC', '  KOSHER', '  LOW SODIUM', '  LESS THAN 5G NET CARBS', '  HEART HEALTHY']",625801,https://images.heb.com/is/image/HEBGrocery/prd-small/silk-organic-unsweetened-soy-milk-000625801.jpg,"Silk Organic Unsweetened Soy Milk, 1 qt",2.04, 1 qt,($0.07/oz), Organic Unsweetened Soy Milk, Organic Unsweetened Soy Milk
214,Horizon Organic,Dairy & Eggs/Milk,0.0,"['  KOSHER', '  LOW SODIUM', '  VEGETARIAN', '  ORGANIC']",483294,https://images.heb.com/is/image/HEBGrocery/prd-small/horizon-organic-1-lowfat-milk-000483294.jpg,"Horizon Organic 1% Lowfat Milk, 8 oz",1.03, 8 oz,($0.13/oz), 1% Lowfat Milk, 1% Lowfat Milk
215,Nestle,Dairy & Eggs/Milk,0.0,"['  LOW SODIUM', '  VEGETARIAN']",1269227,https://images.heb.com/is/image/HEBGrocery/prd-small/nestle-la-lechera-authentic-dulce-de-leche-milk-based-caramel-001269227.jpg,"Nestle La Lechera Authentic Dulce de Leche Milk-Based Caramel, 11.5 oz",2.55, 11.5 oz,($0.22/oz), La Lechera Authentic Dulce de Leche Milk-Based Caramel, La Lechera Authentic Dulce de Leche Milk-Based Caramel
216,Chobani,Dairy & Eggs/Milk,0.0,,4756108,https://images.heb.com/is/image/HEBGrocery/prd-small/chobani-oat-plain-oat-milk-004756108.jpg,"Chobani Oat Plain Oat Milk, 52 oz",3.89, 52 oz,($0.08/fl oz), Oat Plain Oat Milk, Oat Plain Oat Milk
217,Chobani,Dairy & Eggs/Milk,0.0,,4756104,https://images.heb.com/is/image/HEBGrocery/prd-small/chobani-oat-zero-sugar-plain-oat-milk-004756104.jpg,"Chobani Oat Zero Sugar Plain Oat Milk, 52 oz",3.89, 52 oz,($0.08/fl oz), Oat Zero Sugar Plain Oat Milk, Oat Zero Sugar Plain Oat Milk
218,Mariani,Dairy & Eggs/Milk,0.0,,2956044,https://images.heb.com/is/image/HEBGrocery/prd-small/mariani-vanilla-walnut-milk-002956044.jpg,"Mariani Vanilla Walnut Milk, 1/2 gal",3.07, 1/2 gal,($0.05/oz), Vanilla Walnut Milk, Vanilla Walnut Milk
219,Silk,Dairy & Eggs/Milk,0.0,"['  LESS THAN 5G NET CARBS', '  HEART HEALTHY', '  SUGAR FREE', '  KOSHER', '  LOW SODIUM', '  GLUTEN FREE VERIFIED']",1584770,https://images.heb.com/is/image/HEBGrocery/prd-small/silk-purealmond-vanilla-unsweetened-almond-milk-001584770.jpg,"Silk PureAlmond Vanilla Unsweetened Almond Milk, 1 qt",2.04, 1 qt,($0.07/oz), PureAlmond Vanilla Unsweetened Almond Milk, PureAlmond Vanilla Unsweetened Almond Milk
220,Generous Provisions,Dairy & Eggs/Milk,0.0,"['  ORGANIC', '  GLUTEN FREE VERIFIED', '  VEGAN', '  LOW SATURATED FAT']",2707011,https://images.heb.com/is/image/HEBGrocery/prd-small/generous-provisions-organic-vanilla-almond-milk-002707011.jpg,"Generous Provisions Organic Vanilla Almond Milk, 32 oz",2.06, 32 oz,($0.07/oz), Organic Vanilla Almond Milk, Organic Vanilla Almond Milk
221,Ripple,Dairy & Eggs/Milk,0.0,"['  HEART HEALTHY', '  LOW SODIUM', '  GLUTEN FREE VERIFIED', '  VEGAN', '  VEGETARIAN']",2414012,https://images.heb.com/is/image/HEBGrocery/prd-small/ripple-chocolate-dairy-free-pea-milk-002414012.jpg,"Ripple Chocolate Dairy-Free Pea Milk, 8 oz",0.62, 8 oz,($0.08/oz), Chocolate Dairy-Free Pea Milk, Chocolate Dairy-Free Pea Milk
222,Living Harvest,Dairy & Eggs/Milk,0.0,"['  VEGETARIAN', '  LESS THAN 5G NET CARBS', '  KOSHER', '  LOW SODIUM', '  SUGAR FREE', '  VEGAN', '  GLUTEN FREE VERIFIED']",2624007,https://images.heb.com/is/image/HEBGrocery/prd-small/living-harvest-tempt-unsweetened-vanilla-hemp-milk-002624007.jpg,"Living Harvest Tempt Unsweetened Vanilla Hemp Milk, 32 oz",4.11, 32 oz,($0.13/oz), Tempt Unsweetened Vanilla Hemp Milk, Tempt Unsweetened Vanilla Hemp Milk
223,Milkadamia,Dairy & Eggs/Milk,0.0,"['  LOW SODIUM', '  SUGAR FREE', '  KOSHER', '  LESS THAN 5G NET CARBS', '  GLUTEN FREE VERIFIED', '  VEGAN', '  VEGETARIAN']",2077327,https://images.heb.com/is/image/HEBGrocery/prd-small/milkadamia-unsweetened-macadamia-milk-002077327.jpg,"Milkadamia Unsweetened Macadamia Milk, 32 oz",3.58, 32 oz,($0.12/oz), Unsweetened Macadamia Milk, Unsweetened Macadamia Milk
224,REBBL,Dairy & Eggs/Milk,0.0,"['  VEGETARIAN', '  GLUTEN FREE VERIFIED', '  ORGANIC']",2140247,https://images.heb.com/is/image/HEBGrocery/prd-small/rebbl-organic-turmeric-golden-milk-elixr-002140247.jpg,"REBBL Organic Turmeric Golden Milk Elixr, 12 oz",4.11, 12 oz,($0.35/oz), Organic Turmeric Golden Milk Elixr, Organic Turmeric Golden Milk Elixr
225,Milkadamia,Dairy & Eggs/Milk,0.0,"['  SUGAR FREE', '  KOSHER', '  LOW SODIUM', '  LESS THAN 5G NET CARBS', '  VEGAN', '  GLUTEN FREE VERIFIED', '  VEGETARIAN']",2217959,https://images.heb.com/is/image/HEBGrocery/prd-small/milkadamia-unsweetened-vanilla-macadamia-milk-002217959.jpg,"Milkadamia Unsweetened Vanilla Macadamia Milk, 32 oz",3.58, 32 oz,($0.12/oz), Unsweetened Vanilla Macadamia Milk, Unsweetened Vanilla Macadamia Milk
226,Ripple,Dairy & Eggs/Milk,0.0,"['  LOW SODIUM', '  HEART HEALTHY', '  LESS THAN 5G NET CARBS', '  VEGAN', '  GLUTEN FREE VERIFIED', '  VEGETARIAN']",2414018,https://images.heb.com/is/image/HEBGrocery/prd-small/ripple-original-dairy-free-milk-002414018.jpg,"Ripple Original Dairy Free Milk, 8 oz",0.62, 8 oz,($0.08/oz), Original Dairy Free Milk, Original Dairy Free Milk
227,Embe,Dairy & Eggs/Milk,0.0,"['  ORGANIC', '  GLUTEN FREE VERIFIED', '  VEGAN']",3078726,https://images.heb.com/is/image/HEBGrocery/prd-small/embe-organic-coconut-milk-powder-003078726.jpg,"Embe Organic Coconut Milk Powder, 7 oz",4.41, 7 oz,($0.63/oz), Organic Coconut Milk Powder, Organic Coconut Milk Powder
228,H-E-B,Dairy & Eggs/Milk,0.0,['  GLUTEN FREE VERIFIED'],1835550,https://images.heb.com/is/image/HEBGrocery/prd-small/h-e-b-sweetened-condensed-soy-milk-001835550.jpg,"H‑E‑B Sweetened Condensed Soy Milk, 11.2 oz",1.8, 11.2 oz,($0.17/oz), Sweetened Condensed Soy Milk, Sweetened Condensed Soy Milk
229,Silk,Dairy & Eggs/Milk,0.0,"['  GLUTEN FREE VERIFIED', '  KOSHER', '  LOW SODIUM', '  HEART HEALTHY']",565349,https://images.heb.com/is/image/HEBGrocery/prd-small/silk-natural-original-soy-milk-000565349.jpg,"Silk Natural Original Soy Milk, 1 qt",2.04, 1 qt,($0.07/oz), Natural Original Soy Milk, Natural Original Soy Milk
230,Banana Wave,Dairy & Eggs/Milk,0.0,"['  GLUTEN FREE VERIFIED', '  KOSHER', '  VEGAN', '  LOW SODIUM', '  VEGETARIAN']",2024646,https://images.heb.com/is/image/HEBGrocery/prd-small/banana-wave-original-banana-milk-002024646.jpg,"Banana Wave Original Banana Milk, 32 oz",4.11, 32 oz,($0.13/oz), Original Banana Milk, Original Banana Milk
231,Nestle,Dairy & Eggs/Milk,0.0,"['  HEART HEALTHY', '  VEGETARIAN', '  KOSHER']",3947003,https://images.heb.com/is/image/HEBGrocery/prd-small/nestle-carnation-instant-nonfat-dry-milk-003947003.jpg,"Nestle Carnation Instant Nonfat Dry Milk, 9.62 oz",4.1, 9.62 oz,($0.05/fl oz), Carnation Instant Nonfat Dry Milk, Carnation Instant Nonfat Dry Milk
232,Yeo's,Dairy & Eggs/Milk,0.0,"['  VEGETARIAN', '  LOW SODIUM']",201456,https://images.heb.com/is/image/HEBGrocery/prd-small/yeo-s-soy-milk-000201456.jpg,"Yeo's Soy Milk, 10.1 oz",1.19, 10.1 oz,($0.12/oz), Soy Milk, Soy Milk
233,H-E-B,Dairy & Eggs/Milk,0.0,"['  GO LOCAL', '  SELECT INGREDIENTS']",519748,https://images.heb.com/is/image/HEBGrocery/prd-small/h-e-b-low-fat-cultured-1-milkfat-buttermilk-000519748.jpg,"H‑E‑B Low Fat Cultured 1% Milkfat Buttermilk, 1 qt",1.63, 1 qt,($0.06/oz), Low Fat Cultured 1% Milkfat Buttermilk, Low Fat Cultured 1% Milkfat Buttermilk
234,Cacique,Dairy & Eggs/Milk,0.0,"['  LESS THAN 5G NET CARBS', '  VEGETARIAN']",185673,https://images.heb.com/is/image/HEBGrocery/prd-small/cacique-grade-a-table-cream-000185673.jpg,"Cacique Grade A Table Cream, 15 oz",3.07,,($0.21/oz), Grade A Table Cream, Grade A Table Cream
235,Thai Kitchen,Dairy & Eggs/Milk,0.0,"['  VEGETARIAN', '  VEGAN', '  LESS THAN 5G NET CARBS', '  GLUTEN FREE VERIFIED']",1865912,https://images.heb.com/is/image/HEBGrocery/prd-small/thai-kitchen-coconut-cream-001865912.jpg,"Thai Kitchen Coconut Cream, 13.66 oz",2.98,,($0.22/oz), Coconut Cream, Coconut Cream
236,Nestle,Dairy & Eggs/Milk,1.0,['  VEGETARIAN'],98466,https://images.heb.com/is/image/HEBGrocery/prd-small/nestle-la-lechera-dulce-de-leche-000098466.jpg,"Nestle La Lechera Dulce De Leche, 13.4 oz",2.65,,($0.20/oz), La Lechera Dulce De Leche, La Lechera Dulce De Leche
237,Nestle,Dairy & Eggs/Milk,0.0,['  VEGETARIAN'],1290152,https://images.heb.com/is/image/HEBGrocery/prd-small/nestle-media-crema-lite-table-cream-001290152.jpg,"Nestle Media Crema Lite Table Cream, 7.6 oz",1.42,,($0.19/oz), Media Crema Lite Table Cream, Media Crema Lite Table Cream
238,Shamrock Farms,Dairy & Eggs/Milk,0.0,"['  KOSHER', '  VEGETARIAN', '  GLUTEN FREE VERIFIED']",3038217,https://images.heb.com/is/image/HEBGrocery/prd-small/shamrock-farms-rockin-protein-builder-strawberry-shake-003038217.jpg,"Shamrock Farms Rockin' Protein Builder Strawberry Shake, 12 oz",2.35,,($0.20/oz), Rockin' Protein Builder Strawberry Shake, Rockin' Protein Builder Strawberry Shake
239,Blue Diamond,Dairy & Eggs/Milk,0.0,"['  HEART HEALTHY', '  VEGETARIAN', '  KOSHER', '  GLUTEN FREE VERIFIED', '  VEGAN']",132374,https://images.heb.com/is/image/HEBGrocery/prd-small/blue-diamond-almond-breeze-original-non-dairy-beverage-000132374.jpg,"Blue Diamond Almond Breeze Original Non-dairy Beverage, 32 oz",2.0,,($0.07/oz), Almond Breeze Original Non-dairy Beverage, Almond Breeze Original Non-dairy Beverage
240,Silk,Dairy & Eggs/Milk,0.0,"['  LOW SODIUM', '  HEART HEALTHY', '  KOSHER', '  GLUTEN FREE VERIFIED']",314198,https://images.heb.com/is/image/HEBGrocery/prd-small/silk-chocolate-soymilk-000314198.jpg,"Silk Chocolate Soymilk, 1/2 gal",2.66,,($0.05/oz), Chocolate Soymilk, Chocolate Soymilk
241,Blue Diamond,Dairy & Eggs/Milk,0.0,"['  HEART HEALTHY', '  KOSHER', '  GLUTEN FREE VERIFIED', '  VEGAN', '  VEGETARIAN']",132375,https://images.heb.com/is/image/HEBGrocery/prd-small/blue-diamond-almond-breeze-vanilla-non-dairy-beverage-000132375.jpg,"Blue Diamond Almond Breeze Vanilla Non-dairy Beverage, 32 oz",2.0,,($0.07/oz), Almond Breeze Vanilla Non-dairy Beverage, Almond Breeze Vanilla Non-dairy Beverage
242,Ripple,Dairy & Eggs/Milk,0.0,,2787518,https://images.heb.com/is/image/HEBGrocery/prd-small/ripple-nutrition-chocolate-protein-shake-002787518.jpg,"Ripple Nutrition Chocolate Protein Shake, 12 oz",2.55,,($0.22/oz), Nutrition Chocolate Protein Shake, Nutrition Chocolate Protein Shake
243,Rice Dream,Dairy & Eggs/Milk,0.0,"['  LOW SODIUM', '  HEART HEALTHY', '  VEGETARIAN', '  KOSHER', '  VEGAN', '  GLUTEN FREE VERIFIED', '  ORGANIC']",215195,https://images.heb.com/is/image/HEBGrocery/prd-small/rice-dream-original-organic-rice-drink-000215195.jpg,"Rice Dream Original Organic Rice Drink, 32 oz",2.06,,($0.07/oz), Original Organic Rice Drink, Original Organic Rice Drink
244,Saco,Dairy & Eggs/Milk,0.0,"['  KOSHER', '  VEGETARIAN', '  GLUTEN FREE VERIFIED']",133250,https://images.heb.com/is/image/HEBGrocery/prd-small/saco-cultured-buttermilk-blend-000133250.jpg,"Saco Cultured Buttermilk Blend, 12 oz",4.0,,($0.34/oz), Cultured Buttermilk Blend, Cultured Buttermilk Blend
245,Dream,Dairy & Eggs/Milk,0.0,"['  LOW SODIUM', '  HEART HEALTHY', '  KOSHER', '  VEGETARIAN', '  VEGAN']",2623050,https://images.heb.com/is/image/HEBGrocery/prd-small/dream-oat-beverage-original-002623050.jpg,"Dream Oat Beverage Original, 32 oz",2.58,,($0.09/oz), Oat Beverage Original, Oat Beverage Original
246,REBBL,Dairy & Eggs/Milk,0.0,"['  VEGETARIAN', '  ORGANIC', '  VEGAN', '  GLUTEN FREE VERIFIED']",2212166,https://images.heb.com/is/image/HEBGrocery/prd-small/rebbl-organic-dark-chocolate-protein-elixir-002212166.jpg,"REBBL Organic Dark Chocolate Protein Elixir, 12 oz",4.11,,($0.35/oz), Organic Dark Chocolate Protein Elixir, Organic Dark Chocolate Protein Elixir
247,Rice Dream,Dairy & Eggs/Milk,0.0,"['  KOSHER', '  VEGAN', '  HEART HEALTHY', '  LOW SODIUM', '  VEGETARIAN', '  GLUTEN FREE VERIFIED']",215196,https://images.heb.com/is/image/HEBGrocery/prd-small/rice-dream-vanilla-rice-drink-000215196.jpg,"Rice Dream Vanilla Rice Drink, 32 oz",2.06,,($0.07/oz), Vanilla Rice Drink, Vanilla Rice Drink
248,Ripple,Dairy & Eggs/Milk,0.0,,2787520,https://images.heb.com/is/image/HEBGrocery/prd-small/ripple-nutrition-vanilla-protein-shake-002787520.jpg,"Ripple Nutrition Vanilla Protein Shake, 12 oz",2.55,,($0.22/oz), Nutrition Vanilla Protein Shake, Nutrition Vanilla Protein Shake
249,Mooala,Dairy & Eggs/Milk,0.0,,4769521,https://images.heb.com/is/image/HEBGrocery/prd-small/mooala-keto-mylk-unsweetened-original-004769521.jpg,"Mooala Keto Mylk Unsweetened Original, 48 oz",4.61,,($0.10/oz), Keto Mylk Unsweetened Original, Keto Mylk Unsweetened Original
250,Iconic,Dairy & Eggs/Milk,0.0,,3981539,https://images.heb.com/is/image/HEBGrocery/prd-small/iconic-kids-chocolate-carnival-protein-drink-003981539.jpg,"Iconic Kids Chocolate Carnival Protein Drink, 8 oz",2.04,,($0.26/oz), Kids Chocolate Carnival Protein Drink, Kids Chocolate Carnival Protein Drink
251,Dream,Dairy & Eggs/Milk,0.0,"['  LOW SODIUM', '  KOSHER', '  VEGAN', '  HEART HEALTHY', '  VEGETARIAN']",2623054,https://images.heb.com/is/image/HEBGrocery/prd-small/dream-oat-beverage-unsweetened-002623054.jpg,"Dream Oat Beverage Unsweetened, 32 oz",2.58,,($0.09/oz), Oat Beverage Unsweetened, Oat Beverage Unsweetened
252,Iconic,Dairy & Eggs/Milk,0.0,,3981542,https://images.heb.com/is/image/HEBGrocery/prd-small/iconic-kids-vanilla-vacay-protein-drink-003981542.jpg,"Iconic Kids Vanilla Vacay Protein Drink, 8 oz",2.04,,($0.26/oz), Kids Vanilla Vacay Protein Drink, Kids Vanilla Vacay Protein Drink
253,Iconic,Dairy & Eggs/Milk,0.0,,3981541,https://images.heb.com/is/image/HEBGrocery/prd-small/iconic-kids-fruity-fiesta-protein-drink-003981541.jpg,"Iconic Kids Fruity Fiesta Protein Drink, 8 oz",2.04,,($0.26/oz), Kids Fruity Fiesta Protein Drink, Kids Fruity Fiesta Protein Drink
254,Hill Country Fare,Dairy & Eggs/Milk,0.0,['  GO LOCAL'],314127,https://images.heb.com/is/image/HEBGrocery/prd-small/hill-country-fare-1-low-fat-milk-000314127.jpg,"Hill Country Fare 1% Low Fat Milk, 1 gal",3.07, 1 gal,($0.03/oz), 1% Low Fat Milk, 1% Low Fat Milk
255,Hill Country Fare,Dairy & Eggs/Milk,0.0,['  GO LOCAL'],314131,https://images.heb.com/is/image/HEBGrocery/prd-small/hill-country-fare-reduced-fat-2-milk-000314131.jpg,"Hill Country Fare Reduced Fat 2% Milk, 1 gal",3.07, 1 gal,($0.03/oz), Reduced Fat 2% Milk, Reduced Fat 2% Milk
256,Hill Country Fare,Dairy & Eggs/Milk,0.0,['  GO LOCAL'],314124,https://images.heb.com/is/image/HEBGrocery/prd-small/hill-country-fare-whole-milk-000314124.jpg,"Hill Country Fare Whole Milk, 1 gal",3.07, 1 gal,($0.03/oz), Whole Milk, Whole Milk
257,Hill Country Fare,Dairy & Eggs/Milk,0.0,"['  CARB AWARE', '  LOW SATURATED FAT', '  GO LOCAL']",314128,https://images.heb.com/is/image/HEBGrocery/prd-small/hill-country-fare-fat-free-milk-000314128.jpg,"Hill Country Fare Fat Free Milk, 1 gal",3.07, 1 gal,($0.03/oz), Fat Free Milk, Fat Free Milk
258,H-E-B,Dairy & Eggs/Milk,0.0,"['  GO LOCAL', '  SELECT INGREDIENTS']",658779,https://images.heb.com/is/image/HEBGrocery/prd-small/h-e-b-chocolate-milk-000658779.jpg,"H‑E‑B Chocolate Milk, 1 gal",3.28, 1 gal,($0.03/oz), Chocolate Milk, Chocolate Milk
259,H-E-B,Dairy & Eggs/Milk,0.0,"['  GO LOCAL', '  SELECT INGREDIENTS']",314160,https://images.heb.com/is/image/HEBGrocery/prd-small/h-e-b-chocolate-milk-000314160.jpg,"H‑E‑B Chocolate Milk, 1/2 gal",2.14, 1/2 gal,($0.04/oz), Chocolate Milk, Chocolate Milk
