,product_id,category,Brand,size,Store_Id,image,Type_ID
869,31284335302,['Health'],Phillips,12 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0031284335302,1
870,2279691891,"['Beauty', 'Personal Care']",OGX,19.5 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0002279691891,1
871,4300008510,['Baking Goods'],Hershey's,3.95 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0004300008510,1
872,954242689,['Candy'],Lindt,4.1 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0000954242689,1
873,4000052614,['Candy'],Dove Chocolate,7.61 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0004000052614,1
874,7007467218,"['Natural & Organic', 'Baby']",PediaSure,6 bottles / 8 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007007467218,1
875,7007467725,['Health'],Ensure,12 bottles / 11 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007007467725,1
876,4126930941,['Candy'],Palmer,3.5 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0004126930941,1
877,3400099962,['Candy'],Reese's,25.2 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0003400099962,1
878,1111089507,['Dairy'],Kroger,10 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0001111089507,1
879,3291700014,"['Beverages', 'Natural & Organic']",Traditional Medicinals,0.99 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0003291700014,1
880,63748009968,['Beverages'],Atkins,8 ct / 11 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0063748009968,1
881,30087512208,['Baby'],Enfamil,12.8 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0030087512208,1
882,2800033317,['Baby'],Nestle,12.6 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0002800033317,1
883,7007464297,"['Beverages', 'Health']",Ensure,4 bottles / 8 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007007464297,1
884,73525701324,"['International', 'Baking Goods']",D'Gari,4.2 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0073525701324,1
885,7726006683,['Candy'],Russell Stover,9.4 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007726006683,1
886,954242688,['Candy'],Lindt,4.1 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0000954242688,1
887,954204352,['Candy'],Lindt,5.3 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0000954204352,1
888,3700097478,"['Beauty', 'Personal Care']",Olay,22 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0003700097478,1
889,1111089503,['Dairy'],Kroger,10 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0001111089503,1
890,834674061,['Health'],SlimFast,4 bottles / 11 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0000834674061,1
891,5849671226,['Pet Care'],Whiskas,3 ct / 6.75 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0005849671226,1
892,3400099982,['Candy'],Hershey's,35 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0003400099982,1
893,19067900001,"['Beauty', 'Personal Care']",Herbal Essences,13.5 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0019067900001,1
894,85361000373,['Candy'],Cocomels,3.5 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0085361000373,1
895,79386653002,['Adult Beverage'],Left Hand Brewing Co.,6 bottles / 12 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0079386653002,1
896,73525701323,"['Baking Goods', 'International']",D'Gari,4.2 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0073525701323,1
897,33160414032,['Health'],Nature Made,50 ct,3400312,https://www.kroger.com/product/images/xlarge/front/0033160414032,1
898,3400040280,['Candy'],Hershey's,4.6 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0003400040280,1
899,7431233491,['Health'],Nature's Bounty,100 ct,3400312,https://www.kroger.com/product/images/xlarge/front/0007431233491,1
900,19067900011,"['Beauty', 'Personal Care']",Herbal Essences,13.5 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0019067900011,1
901,81106801197,"['Beauty', 'Personal Care']",Dr Teal's,3 lb,3400312,https://www.kroger.com/product/images/xlarge/front/0081106801197,1
902,85518800398,['Candy'],Justin's,4.7 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0085518800398,1
903,30087512127,['Baby'],Enfamil,29.4 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0030087512127,1
904,5000026587,['Baby'],Gerber,20 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0005000026587,1
905,7726004414,['Candy'],Russell Stover,4.6 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007726004414,1
906,7007467565,['Baby'],Similac,12 bottles / 2 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007007467565,1
907,3700074365,"['Personal Care', 'Beauty']",Olay,6 bars / 3.75 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0003700074365,1
908,4000048908,['Candy'],Dove Chocolate,3.04 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0004000048908,1
909,4126038120,['Baby'],Comforts,21.5 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0004126038120,1
910,4000054326,['Candy'],Dove Chocolate,3.3 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0004000054326,1
911,1111084159,['Snacks'],Kroger,6 ct / 0.92 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0001111084159,1
912,5833602220,['Baking Goods'],Dr. Oetker,3.1 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0005833602220,1
913,1111073859,['Beverages'],Kroger,28.8 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0001111073859,1
914,7248899909,['Natural & Organic'],Torn & Glasser,9 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007248899909,1
915,1111003822,"['Natural & Organic', 'Dairy']",Simple Truth,32 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0001111003822,1
916,7092005012,['Beverages'],Swiss Miss,6 ct / 1.38 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007092005012,1
917,85518600625,['Beverages'],Stumptown Coffee,12 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0085518600625,1
918,1111003824,"['Dairy', 'Natural & Organic']",Simple Truth,32 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0001111003824,1
919,858400403000,['Candy'],Sedita,1.76 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0858400403000,1
920,87449200080,['Candy'],Theo,3 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0087449200080,1
921,85361000345,['Candy'],Cocomels,3.5 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0085361000345,1
922,1410004983,['Snacks'],Pepperidge Farm,8 ct / 0.98 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0001410004983,1
923,60265228360,"['Health', 'Natural & Organic']",KIND,8.4 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0060265228360,1
924,7214002618,"['Personal Care', 'Beauty']",Nivea,20 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007214002618,1
925,5215900013,"['Dairy', 'Natural & Organic']",Stonyfield Organic,32 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0005215900013,1
926,85714100497,['Health'],Viactiv,60 ct,3400312,https://www.kroger.com/product/images/xlarge/front/0085714100497,1
927,4126038118,['Baby'],Comforts,22.5 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0004126038118,1
928,4126038117,['Baby'],Comforts,23.2 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0004126038117,1
929,60308426024,"['Personal Care', 'Beauty']",Garnier Fructis,5.1 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0060308426024,1
930,19181735007,['Candy'],Treat Street,4.58 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0019181735007,1
931,4126038122,['Baby'],Comforts,35 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0004126038122,1
932,4126038288,['Baby'],Comforts,20 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0004126038288,1
933,30087146741,['Baby'],Enfagrow,24 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0030087146741,1
934,30087512452,['Baby'],Enfamil,19.5 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0030087512452,1
935,5929031212,"['International', 'Snacks']",McVitie's,10.5 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0005929031212,1
936,7724510996,['Candy'],Elite,3 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007724510996,1
937,3400013453,['Candy'],Hershey's,10 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0003400013453,1
938,7726002208,['Candy'],Russell Stover,5.1 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007726002208,1
939,7726004400,['Candy'],Russell Stover,9.4 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007726004400,1
940,5000049498,['Baby'],Gerber,30.6 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0005000049498,1
941,7726004409,['Candy'],Russell Stover,8.1 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007726004409,1
942,3400001743,['Candy'],Hershey's,14 ct,3400312,https://www.kroger.com/product/images/xlarge/front/0003400001743,1
943,5000075654,['Health'],Carnation Breakfast Essentials,10 ct / 1.31 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0005000075654,1
944,72474200861,"['Beauty', 'Personal Care']",Alba Botanica,12 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0072474200861,1
945,72474200855,"['Natural & Organic', 'Beauty', 'Personal Care']",Alba Botanica,12 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0072474200855,1
946,85933600704,"['Beverages', 'Natural & Organic']",Wandering Bear,11 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0085933600704,1
947,7007467518,['Baby'],Similac,6 bottles / 8 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007007467518,1
948,85933600703,['Beverages'],Wandering Bear,11 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0085933600703,1
949,5508600289,"['Beauty', 'Personal Care']",Love Beauty and Planet,13.5 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0005508600289,1
950,5508600290,['Personal Care'],Love Beauty and Planet,13.5 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0005508600290,1
951,7726009792,['Candy'],Russell Stover,5.4 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007726009792,1
952,3746601931,['Candy'],Lindt,3.5 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0003746601931,1
953,3400044467,['Candy'],Hershey's,4 ct / 1.45 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0003400044467,1
954,76430229024,"['Beauty', 'Personal Care']",Shea Moisture,8 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0076430229024,1
955,71627000132,['Candy'],Chocolove,3.2 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0071627000132,1
956,83299201004,['Health'],EOS,1 ct,3400312,https://www.kroger.com/product/images/xlarge/front/0083299201004,1
957,834674001,['Health'],SlimFast,4 bottles / 11 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0000834674001,1
958,4126037162,['Baby'],Comforts,50 ct,3400312,https://www.kroger.com/product/images/xlarge/front/0004126037162,1
959,7726009796,['Candy'],Russell Stover,16.1 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007726009796,1
960,4126038119,['Baby'],Comforts,22.2 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0004126038119,1
961,7116970009,['Baking Goods'],Betty Crocker,7 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007116970009,1
962,954242503,['Candy'],Lindt,15.2 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0000954242503,1
963,5280067300,"['Personal Care', 'Beauty']",Aveeno,12 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0005280067300,1
964,3400001971,['Candy'],Hershey's,8.9 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0003400001971,1
965,1111091317,['Health'],Simple Truth,60 ct,3400312,https://www.kroger.com/product/images/xlarge/front/0001111091317,1
966,7726004402,['Candy'],Russell Stover,9.4 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007726004402,1
967,7674007017,['Candy'],Whitman's,12 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007674007017,1
968,81106801036,"['Beauty', 'Personal Care']",Dr Teal's,34 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0081106801036,1
969,7726004427,['Candy'],Russell Stover,4.6 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007726004427,1
970,5280067301,"['Personal Care', 'Beauty']",Aveeno,12 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0005280067301,1
971,2279691092,['Beauty'],OGX,25.4 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0002279691092,1
972,8087819089,['Beauty'],Pantene,3.9 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0008087819089,1
973,7726002219,['Candy'],Russell Stover,7.2 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007726002219,1
974,18467800001,"['Natural & Organic', 'Frozen']",Laloo's,1 pt,3400312,https://www.kroger.com/product/images/xlarge/front/0018467800001,1
975,692110122808,['International'],Larbee,2.54 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0692110122808,1
976,2800004425,['Baking Goods'],Nestle Toll House,23 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0002800004425,1
977,4126033085,['Baby'],Simple Truth Organic,34 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0004126033085,1
978,85122000319,['Natural & Organic'],Chameleon Cold-Brew,8 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0085122000319,1
979,3367462400,['Health'],Nature's Way,60 ct,3400312,https://www.kroger.com/product/images/xlarge/front/0003367462400,1
980,2279691091,['Personal Care'],OGX,25.4 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0002279691091,1
981,87449200322,['Natural & Organic'],Theo,1.3 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0087449200322,1
982,7726009023,['Candy'],Russell Stover,6 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007726009023,1
983,7726002215,['Candy'],Russell Stover,10 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007726002215,1
984,79285025999,"['Personal Care', 'Natural & Organic']",Burt's Bees,2 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0079285025999,1
985,7726004425,['Candy'],Russell Stover,4.6 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007726004425,1
986,7007467766,['Baby'],Similac,23.2 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007007467766,1
987,1182618101,['Deli'],Vermont Creamery,5 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0001182618101,1
988,1349511351,"['International', 'Candy']",Klik,2.64 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0001349511351,1
