,productId,categories,brand,description,size,price.regular,price.promo,Date,Store_Id,image
936,0007724510996,['Candy'],Elite,Elite Milk Chocolate Bar,3 oz,2.29,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0007724510996
937,0003400013453,['Candy'],Hershey's,Hershey's Kisses Milk Chocolate with Almonds Candy,10 oz,3.79,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0003400013453
938,0007726002208,['Candy'],Russell Stover,Russell Stover Milk Chocolate Assortment Heart Box,5.1 oz,5.49,4.99,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0007726002208
939,0007726004400,['Candy'],Russell Stover,Russell Stover Assorted Milk & Dark Chocolates,9.4 oz,10.99,10.99,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0007726004400
940,0005000049498,['Baby'],Gerber,Gerber Good Start Comforting Probiotics Milk Based Infant Powder Formula,30.6 oz,37.49,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0005000049498
941,0007726004409,['Candy'],Russell Stover,Russell Stover Pecan Delights in Milk Chocolate,8.1 oz,10.99,10.99,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0007726004409
942,0003400001743,['Candy'],Hershey's,Hershey's Pot of Gold Assorted Milk and Dark Chocolates,14 ct,5.99,5.99,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0003400001743
943,0005000075654,['Health'],Carnation Breakfast Essentials,Carnation Breakfast Essentials High Protein Rich Milk Chocolate Nutritional Drink Mix Packets,10 ct / 1.31 oz,6.99,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0005000075654
944,0072474200861,"['Beauty', 'Personal Care']",Alba Botanica,Alba Coconut Milk Hair Conditioner,12 oz,8.39,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0072474200861
945,0072474200855,"['Natural & Organic', 'Beauty', 'Personal Care']",Alba Botanica,Alba Coconut Milk Wash,12 fl oz,8.39,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0072474200855
946,0085933600704,"['Beverages', 'Natural & Organic']",Wandering Bear,Wandering Bear Organic Vanilla Cold Brew Coffee With Coconut Milk,11 fl oz,3.69,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0085933600704
947,0007007467518,['Baby'],Similac,Similac Pro-Sensitive 0-12 Month Human Milk Oligosaccharide Infant Formula,6 bottles / 8 fl oz,14.99,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0007007467518
